time	V(output)	V(n001)	V(n002)	V(n003)
1.688717004559542e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.690670129559542e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.692623254559542e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.694576379559542e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.696529504559542e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.698482629559542e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.700435754559542e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.702388879559542e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.704342004559542e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.706295129559542e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.708248254559542e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.710201379559542e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.712154504559541e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.714107629559541e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.716060754559541e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.718013879559541e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.719967004559541e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.721920129559541e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.723873254559541e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.725826379559541e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.727779504559541e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.729732629559541e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.731685754559541e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.733638879559541e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.735592004559541e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.737545129559541e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.739498254559541e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.741451379559541e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.743404504559541e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.745357629559541e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.747310754559541e-02	4.788768e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.749263879559541e-02	4.788112e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.750001000000000e-02	4.788811e+00	5.000000e+00	5.000000e+00	0.000000e+00
1.750001125000000e-02	4.713748e+00	4.375000e+00	5.000000e+00	0.000000e+00
1.750001375000000e-02	4.704278e+00	3.125000e+00	5.000000e+00	0.000000e+00
1.750001470697646e-02	4.715425e+00	2.646512e+00	5.000000e+00	0.000000e+00
1.750001616122233e-02	4.712174e+00	1.919389e+00	5.000000e+00	0.000000e+00
1.750001765839047e-02	4.716830e+00	1.170805e+00	5.000000e+00	0.000000e+00
1.750001918010704e-02	4.716266e+00	4.099465e-01	5.000000e+00	0.000000e+00
1.750002000000000e-02	4.717829e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750002097542993e-02	4.775153e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750002148412464e-02	4.768646e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750002206396319e-02	4.765941e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750002275429869e-02	4.763925e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750002387188449e-02	4.763785e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750002500882997e-02	4.763267e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750002712187571e-02	4.763715e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750002931319721e-02	4.763162e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750003289767169e-02	4.763636e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750003881074001e-02	4.763094e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750004895956370e-02	4.763602e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750006925721110e-02	4.763050e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750010985250589e-02	4.763590e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750019104309547e-02	4.763064e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750035342427464e-02	4.763271e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750067818663296e-02	4.763391e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750132771134962e-02	4.763590e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750262676078293e-02	4.763391e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.750522485964956e-02	4.763592e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.751042105738281e-02	4.763390e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.752081345284930e-02	4.763592e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.754034470284930e-02	4.763391e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.755987595284930e-02	4.763389e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.757940720284930e-02	4.763158e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.759893845284930e-02	4.763417e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.761846970284930e-02	4.763188e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.763800095284930e-02	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.765753220284930e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.767706345284930e-02	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.769659470284930e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.771612595284930e-02	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.773565720284930e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.775518845284930e-02	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.777471970284930e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.779425095284930e-02	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.781378220284930e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.783331345284930e-02	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.785284470284930e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.787237595284930e-02	4.763414e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.789190720284929e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.791143845284929e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.793096970284929e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.795050095284929e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.797003220284929e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.798956345284929e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.800909470284929e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.802862595284929e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.804815720284929e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.806768845284929e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.808721970284929e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.810675095284929e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.812628220284929e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.814581345284929e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.816534470284929e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.818487595284929e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.820440720284929e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.822393845284929e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.824346970284929e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.826300095284929e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.828253220284929e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.830206345284929e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.832159470284929e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.834112595284929e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.836065720284928e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.838018845284928e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.839971970284928e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.841925095284928e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.843878220284928e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.845831345284928e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.847784470284928e-02	4.763185e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.849737595284928e-02	4.763415e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.850001000000000e-02	4.763319e+00	0.000000e+00	5.000000e+00	0.000000e+00
1.850002000000000e-02	2.624460e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.850002016434966e-02	2.618865e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.850002049304897e-02	2.607704e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.850002115044760e-02	2.585556e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.850002246524485e-02	2.541946e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.850002509483935e-02	2.457354e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.850003035402836e-02	2.298064e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.850004087240637e-02	2.014688e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.850006190916240e-02	1.561252e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.850010398267445e-02	9.590510e-01	0.000000e+00	0.000000e+00	0.000000e+00
1.850014803719897e-02	5.940363e-01	0.000000e+00	0.000000e+00	0.000000e+00
1.850019344679855e-02	3.696424e-01	0.000000e+00	0.000000e+00	0.000000e+00
1.850023694123415e-02	2.366106e-01	0.000000e+00	0.000000e+00	0.000000e+00
1.850028734272396e-02	1.401512e-01	0.000000e+00	0.000000e+00	0.000000e+00
1.850034607518895e-02	7.392949e-02	0.000000e+00	0.000000e+00	0.000000e+00
1.850042443192519e-02	2.865031e-02	0.000000e+00	0.000000e+00	0.000000e+00
1.850052323838705e-02	7.019300e-03	0.000000e+00	0.000000e+00	0.000000e+00
1.850065728320622e-02	4.631032e-04	0.000000e+00	0.000000e+00	0.000000e+00
1.850084152543776e-02	-4.923305e-05	0.000000e+00	0.000000e+00	0.000000e+00
1.850114947204520e-02	1.716227e-05	0.000000e+00	0.000000e+00	0.000000e+00
1.850176536526009e-02	-1.034176e-05	0.000000e+00	0.000000e+00	0.000000e+00
1.850299715168987e-02	8.284931e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.850546072454943e-02	-7.165470e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.851038787026855e-02	6.928836e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.852024216170679e-02	-6.537852e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.853977341170679e-02	6.625820e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.855930466170679e-02	-6.339179e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.857883591170679e-02	6.430205e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.859836716170679e-02	-6.146499e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.861789841170679e-02	6.240408e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.863742966170679e-02	-5.959590e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.865696091170679e-02	6.056296e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.867649216170679e-02	-5.778280e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.869602341170679e-02	5.877699e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.871555466170679e-02	-5.602399e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.873508591170679e-02	5.704452e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.875461716170678e-02	-5.431787e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.877414841170678e-02	5.536394e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.879367966170678e-02	-5.266284e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.881321091170678e-02	5.373370e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.883274216170678e-02	-5.105739e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.885227341170678e-02	5.215230e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.887180466170678e-02	-4.950001e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.889133591170678e-02	5.061826e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.891086716170678e-02	-4.798929e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.893039841170678e-02	4.913017e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.894992966170678e-02	-4.652381e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.896946091170678e-02	4.768666e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.898899216170678e-02	-4.510223e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.900000000000000e-02	3.669411e-06	0.000000e+00	0.000000e+00	0.000000e+00
1.900001000000000e-02	4.664745e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900001010479528e-02	4.695726e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900001031438585e-02	4.733236e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900001073356699e-02	4.752475e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900001100925688e-02	4.756903e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900001137412434e-02	4.759875e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900001197892705e-02	4.762323e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900001318853248e-02	4.763393e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900001442091473e-02	4.763546e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900001688567922e-02	4.763401e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900002038436284e-02	4.763519e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900002738173009e-02	4.763397e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900003898130782e-02	4.763515e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900006218046327e-02	4.763397e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900010857877419e-02	4.763510e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900020137539603e-02	4.763396e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900038696863970e-02	4.763510e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900075815512704e-02	4.763396e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900150052810172e-02	4.763510e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900298527405107e-02	4.763396e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.900595476594979e-02	4.763510e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.901189374974722e-02	4.763396e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.902377171734208e-02	4.763510e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.904330296734208e-02	4.763403e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.906283421734208e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.908236546734208e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.910189671734208e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.912142796734208e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.914095921734208e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.916049046734208e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.918002171734208e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.919955296734208e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.921908421734208e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.923861546734208e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.925814671734207e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.927767796734207e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.929720921734207e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.931674046734207e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.933627171734207e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.935580296734207e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.937533421734207e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.939486546734207e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.941439671734207e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.943392796734207e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.945345921734207e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.947299046734207e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.949252171734207e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.951205296734207e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.953158421734207e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.955111546734207e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.957064671734207e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.959017796734207e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.960970921734207e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.962924046734207e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.964877171734207e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.966830296734207e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.968783421734207e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.970736546734207e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.972689671734206e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.974642796734206e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.976595921734206e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.978549046734206e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.980502171734206e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.982455296734206e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.984408421734206e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.986361546734206e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.988314671734206e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.990267796734206e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.992220921734206e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.994174046734206e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.996127171734206e-02	4.763525e+00	0.000000e+00	0.000000e+00	5.000000e+00
1.998080296734206e-02	4.763413e+00	0.000000e+00	0.000000e+00	5.000000e+00
2.000000000000000e-02	4.763526e+00	0.000000e+00	0.000000e+00	5.000000e+00
